"FID_","ID","X","Y"
,1,113.818455,22.625136
,1,113.817958,22.626044
,1,113.814335,22.632653
,1,113.812300,22.636365
,1,113.809772,22.640979
,1,113.809251,22.641930
,1,113.809092,22.642221
,1,113.806910,22.646203
,1,113.803882,22.651729
,1,113.803576,22.652287
,1,113.803426,22.652561
,1,113.803185,22.652999
,2,113.817958,22.626044
,2,113.818004,22.626000
,2,113.818055,22.625962
,2,113.818109,22.625929
,2,113.818167,22.625903
,2,113.818227,22.625883
,2,113.818289,22.625870
,2,113.818352,22.625863
,2,113.818416,22.625863
,2,113.818479,22.625871
,2,113.819597,22.626396
,2,113.819633,22.626432
,2,113.819663,22.626473
,2,113.819689,22.626517
,2,113.819708,22.626565
,2,113.819722,22.626614
,2,113.819728,22.626665
,2,113.819728,22.626716
,2,113.819722,22.626767
,2,113.819709,22.626817
,2,113.817517,22.630818
,2,113.817216,22.631367
,2,113.815567,22.634378
,2,113.815503,22.634493
,2,113.815250,22.634955
,2,113.813628,22.637916
,2,113.813266,22.638577
,2,113.811279,22.642205
,2,113.810983,22.642743
,2,113.809854,22.644804
,2,113.809646,22.645184
,2,113.809546,22.645367
,2,113.807993,22.648202
,2,113.807715,22.648709
,2,113.807619,22.648884
,2,113.807391,22.649301
,2,113.805626,22.652522
,2,113.805328,22.653066
,2,113.805201,22.653297
,2,113.805182,22.653334
,3,113.804252,22.652200
,3,113.805141,22.652616
,4,113.806907,22.648624
,4,113.806875,22.648117
,4,113.806846,22.647578
,4,113.806809,22.647127
,4,113.806852,22.646757
,4,113.806885,22.646477
,4,113.806910,22.646203
,5,113.815061,22.634531
,5,113.815011,22.634508
,5,113.814959,22.634490
,5,113.814905,22.634478
,5,113.814851,22.634473
,5,113.814796,22.634473
,5,113.814741,22.634479
,5,113.814688,22.634492
,5,113.814636,22.634510
,5,113.814586,22.634534
,5,113.813284,22.635363
,5,113.813110,22.635521
,5,113.812941,22.635682
,5,113.812775,22.635847
,5,113.812613,22.636016
,5,113.812454,22.636188
,5,113.812300,22.636365
,6,113.815250,22.634955
,6,113.815251,22.634902
,6,113.815246,22.634848
,6,113.815236,22.634795
,6,113.815219,22.634744
,6,113.815197,22.634695
,6,113.815170,22.634649
,6,113.815138,22.634606
,6,113.815101,22.634566
,6,113.815061,22.634531
,7,113.815061,22.634531
,7,113.815102,22.634556
,7,113.815146,22.634574
,7,113.815193,22.634586
,7,113.815241,22.634592
,7,113.815289,22.634591
,7,113.815336,22.634584
,7,113.815382,22.634570
,7,113.815426,22.634550
,7,113.815467,22.634524
,7,113.815503,22.634493
,8,113.817031,22.630905
,8,113.817674,22.631208
,8,113.817933,22.631330
,9,113.817216,22.631367
,9,113.817228,22.631314
,9,113.817232,22.631261
,9,113.817229,22.631208
,9,113.817219,22.631155
,9,113.817203,22.631104
,9,113.817179,22.631056
,9,113.817150,22.631011
,9,113.817115,22.630971
,9,113.817075,22.630935
,9,113.817031,22.630905
,10,113.817216,22.631367
,10,113.817249,22.631327
,10,113.817287,22.631292
,10,113.817328,22.631261
,10,113.817373,22.631236
,10,113.817421,22.631216
,10,113.817470,22.631202
,10,113.817521,22.631194
,10,113.817573,22.631193
,10,113.817624,22.631197
,10,113.817674,22.631208
,11,113.817674,22.631208
,11,113.817636,22.631177
,11,113.817603,22.631141
,11,113.817574,22.631101
,11,113.817550,22.631058
,11,113.817531,22.631013
,11,113.817519,22.630965
,11,113.817512,22.630916
,11,113.817511,22.630867
,11,113.817517,22.630818
,12,113.814335,22.632653
,12,113.814484,22.632488
,12,113.814638,22.632328
,12,113.814795,22.632171
,12,113.814957,22.632019
,12,113.815122,22.631871
,12,113.815291,22.631727
,12,113.815464,22.631588
,12,113.816593,22.630880
,12,113.816647,22.630863
,12,113.816702,22.630852
,12,113.816758,22.630846
,12,113.816815,22.630847
,12,113.816871,22.630853
,12,113.816926,22.630865
,12,113.816979,22.630882
,12,113.817031,22.630905
,13,113.805328,22.653066
,13,113.805325,22.653004
,13,113.805316,22.652942
,13,113.805301,22.652881
,13,113.805280,22.652823
,13,113.805253,22.652766
,13,113.805221,22.652712
,13,113.805183,22.652662
,13,113.805141,22.652616
,14,113.805141,22.652616
,14,113.805191,22.652634
,14,113.805242,22.652646
,14,113.805294,22.652652
,14,113.805346,22.652652
,14,113.805398,22.652645
,14,113.805449,22.652632
,14,113.805498,22.652613
,14,113.805544,22.652588
,14,113.805587,22.652558
,14,113.805626,22.652522
,15,113.804252,22.652200
,15,113.804190,22.652156
,15,113.804132,22.652107
,15,113.804078,22.652053
,15,113.804028,22.651995
,15,113.803983,22.651933
,15,113.803944,22.651868
,15,113.803910,22.651799
,15,113.803882,22.651729
,16,113.803576,22.652287
,16,113.803646,22.652255
,16,113.803718,22.652228
,16,113.803793,22.652207
,16,113.803868,22.652192
,16,113.803945,22.652182
,16,113.804022,22.652178
,16,113.804099,22.652179
,16,113.804176,22.652187
,16,113.804252,22.652200
,17,113.809546,22.645367
,17,113.809594,22.645326
,17,113.809646,22.645291
,17,113.809702,22.645261
,17,113.809761,22.645238
